x: -0.0408293, y: -0.00262646, z: 1.33185
x: 0.479577, y: 0.460406, z: 0.868074
x: 0.479588, y: 0.460397, z: 0.868071
x: 0.479584, y: 0.4604, z: 0.868072
x: 0.479603, y: 0.4607, z: 0.867626
x: 0.479614, y: 0.460692, z: 0.867623
x: 0.47961, y: 0.460695, z: 0.867623
x: 0.479628, y: 0.460995, z: 0.867176
x: 0.479639, y: 0.460986, z: 0.867173
x: 0.479636, y: 0.460989, z: 0.867173
x: 0.479653, y: 0.461289, z: 0.866726
x: 0.479664, y: 0.461281, z: 0.866723
x: 0.47966, y: 0.461284, z: 0.866724
x: 0.479677, y: 0.461584, z: 0.866276
x: 0.479685, y: 0.461578, z: 0.866273
x: 0.479701, y: 0.461878, z: 0.865825
x: 0.479701, y: 0.461878, z: 0.865825
x: 0.479708, y: 0.461873, z: 0.865822
x: 0.479724, y: 0.462173, z: 0.865374
x: 0.479731, y: 0.462167, z: 0.865371
x: 0.479731, y: 0.462167, z: 0.865371
x: 0.479754, y: 0.462462, z: 0.864919
x: 0.479754, y: 0.462457, z: 0.864925
x: 0.479777, y: 0.462752, z: 0.864472
x: 0.479777, y: 0.462748, z: 0.864478
x: 0.4798, y: 0.463043, z: 0.864023
x: 0.4798, y: 0.463039, z: 0.86403
x: 0.4798, y: 0.463039, z: 0.86403
x: 0.479823, y: 0.463334, z: 0.863574
x: 0.479819, y: 0.463333, z: 0.863581
x: 0.479845, y: 0.463626, z: 0.863124
x: 0.479845, y: 0.463626, z: 0.863124
x: 0.479866, y: 0.463917, z: 0.862673
x: 0.479866, y: 0.463917, z: 0.862673
x: 0.479884, y: 0.464211, z: 0.862223
x: 0.479887, y: 0.464208, z: 0.862222
x: 0.479904, y: 0.464502, z: 0.861771
x: 0.479908, y: 0.464499, z: 0.86177
x: 0.479924, y: 0.464793, z: 0.861319
x: 0.479928, y: 0.464791, z: 0.861318
x: 0.479943, y: 0.465085, z: 0.860866
x: 0.479947, y: 0.465082, z: 0.860865
x: 0.479962, y: 0.465376, z: 0.860413
x: 0.479965, y: 0.465373, z: 0.860412
x: 0.47998, y: 0.465667, z: 0.859959
x: 0.479983, y: 0.465664, z: 0.859958
x: 0.479983, y: 0.465664, z: 0.859958
x: 0.480001, y: 0.465956, z: 0.859504
x: 0.480001, y: 0.465956, z: 0.859504
x: 0.480001, y: 0.465956, z: 0.859504
x: 0.480017, y: 0.466247, z: 0.859049
x: 0.480017, y: 0.466247, z: 0.859049
x: 0.48003, y: 0.466541, z: 0.858595
x: 0.480034, y: 0.466538, z: 0.858594
x: 0.480046, y: 0.466832, z: 0.858139
x: 0.480046, y: 0.466833, z: 0.858138
x: 0.480061, y: 0.467124, z: 0.857683
x: 0.480065, y: 0.467116, z: 0.85769
x: 0.48008, y: 0.467407, z: 0.857233
x: 0.480085, y: 0.467399, z: 0.85724
x: 0.480099, y: 0.467691, z: 0.856782
x: 0.480104, y: 0.467683, z: 0.856789
x: 0.480118, y: 0.467975, z: 0.85633
x: 0.480118, y: 0.467975, z: 0.85633
x: 0.480137, y: 0.468259, z: 0.855878
x: 0.480137, y: 0.468259, z: 0.855878
x: 0.480154, y: 0.468542, z: 0.855425
x: 0.480154, y: 0.468542, z: 0.855425
x: 0.480171, y: 0.468826, z: 0.854972
x: 0.480171, y: 0.468826, z: 0.854972
x: 0.480188, y: 0.46911, z: 0.854518
x: 0.480188, y: 0.46911, z: 0.854518
x: 0.480204, y: 0.469394, z: 0.854064
x: 0.480204, y: 0.469394, z: 0.854063
x: 0.480219, y: 0.469678, z: 0.853609
x: 0.480219, y: 0.469678, z: 0.853609
x: 0.480219, y: 0.469678, z: 0.853609
x: 0.480234, y: 0.469961, z: 0.853154
x: 0.480234, y: 0.469961, z: 0.853153
x: 0.480234, y: 0.469961, z: 0.853153
x: 0.480248, y: 0.470245, z: 0.852698
x: 0.480248, y: 0.470245, z: 0.852698
x: 0.480261, y: 0.470529, z: 0.852241
x: 0.480261, y: 0.470529, z: 0.852241
x: 0.480261, y: 0.470529, z: 0.852241
x: 0.480274, y: 0.470813, z: 0.851784
x: 0.480274, y: 0.470813, z: 0.851784
x: 0.480287, y: 0.471097, z: 0.851327
x: 0.480287, y: 0.471097, z: 0.851327
x: 0.480298, y: 0.47138, z: 0.850869
x: 0.480298, y: 0.47138, z: 0.850869
x: 0.480303, y: 0.471374, z: 0.850875
x: 0.480315, y: 0.471658, z: 0.850416
x: 0.480315, y: 0.471658, z: 0.850416
x: 0.480319, y: 0.471651, z: 0.850421
x: 0.48033, y: 0.471935, z: 0.849962
x: 0.480327, y: 0.471938, z: 0.849962
x: 0.480335, y: 0.471929, z: 0.849967
x: 0.480345, y: 0.472213, z: 0.849507
x: 0.480342, y: 0.472216, z: 0.849508
x: 0.48035, y: 0.472206, z: 0.849513
x: 0.48036, y: 0.47249, z: 0.849052
x: 0.480356, y: 0.472493, z: 0.849053
x: 0.480374, y: 0.472767, z: 0.848596
x: 0.480374, y: 0.472767, z: 0.848596
x: 0.48037, y: 0.47277, z: 0.848597
x: 0.480387, y: 0.473045, z: 0.84814
x: 0.480387, y: 0.473045, z: 0.84814
x: 0.480383, y: 0.473048, z: 0.848141
x: 0.4804, y: 0.473322, z: 0.847684
x: 0.4804, y: 0.473322, z: 0.847684
x: 0.480396, y: 0.473325, z: 0.847684
x: 0.480412, y: 0.4736, z: 0.847227
x: 0.480412, y: 0.4736, z: 0.847227
x: 0.480408, y: 0.473602, z: 0.847227
x: 0.480423, y: 0.473877, z: 0.846769
x: 0.480423, y: 0.473877, z: 0.846769
x: 0.48042, y: 0.47388, z: 0.84677
x: 0.480434, y: 0.474154, z: 0.846311
x: 0.480434, y: 0.474154, z: 0.846311
x: 0.48043, y: 0.474157, z: 0.846312
x: 0.480444, y: 0.474432, z: 0.845852
x: 0.480444, y: 0.474432, z: 0.845852
x: 0.480441, y: 0.474435, z: 0.845853
x: 0.480454, y: 0.474709, z: 0.845393
x: 0.480458, y: 0.474704, z: 0.845397
x: 0.480454, y: 0.474707, z: 0.845397
x: 0.480467, y: 0.474981, z: 0.844937
x: 0.480471, y: 0.474976, z: 0.84494
x: 0.480468, y: 0.474979, z: 0.844941
x: 0.48048, y: 0.475253, z: 0.84448
x: 0.480484, y: 0.475248, z: 0.844484
x: 0.480481, y: 0.475251, z: 0.844484
x: 0.480492, y: 0.475526, z: 0.844023
x: 0.480496, y: 0.475521, z: 0.844026
x: 0.480493, y: 0.475524, z: 0.844027
x: 0.480504, y: 0.475798, z: 0.843565
x: 0.480508, y: 0.475793, z: 0.843569
x: 0.480504, y: 0.475796, z: 0.843569
x: 0.480515, y: 0.47607, z: 0.843107
x: 0.480519, y: 0.476065, z: 0.84311
x: 0.480515, y: 0.476068, z: 0.843111
x: 0.480525, y: 0.476342, z: 0.842648
x: 0.480529, y: 0.476337, z: 0.842652
x: 0.480526, y: 0.47634, z: 0.842652
x: 0.480535, y: 0.476614, z: 0.842189
x: 0.480539, y: 0.476609, z: 0.842193
x: 0.480532, y: 0.476615, z: 0.842194
x: 0.480544, y: 0.476887, z: 0.84173
x: 0.480545, y: 0.476884, z: 0.841734
x: 0.480541, y: 0.476887, z: 0.841734
x: 0.480552, y: 0.477159, z: 0.841269
x: 0.480553, y: 0.477157, z: 0.841273
x: 0.480549, y: 0.47716, z: 0.841274
x: 0.48056, y: 0.477431, z: 0.840809
x: 0.480561, y: 0.477429, z: 0.840813
x: 0.480557, y: 0.477432, z: 0.840814
x: 0.480568, y: 0.477701, z: 0.840352
x: 0.480568, y: 0.477701, z: 0.840352
x: 0.480569, y: 0.477699, z: 0.840355
x: 0.48058, y: 0.477968, z: 0.839893
x: 0.48058, y: 0.477966, z: 0.839896
x: 0.48059, y: 0.478235, z: 0.839434
x: 0.480591, y: 0.478233, z: 0.839437
x: 0.4806, y: 0.478502, z: 0.838974
x: 0.480601, y: 0.4785, z: 0.838977
x: 0.480601, y: 0.4785, z: 0.838977
x: 0.48061, y: 0.478767, z: 0.838517
x: 0.48061, y: 0.478767, z: 0.838517
x: 0.48061, y: 0.478767, z: 0.838517
x: 0.480619, y: 0.479035, z: 0.838056
x: 0.480619, y: 0.479035, z: 0.838056
x: 0.480619, y: 0.479035, z: 0.838056
x: 0.480627, y: 0.479302, z: 0.837595
x: 0.480627, y: 0.479302, z: 0.837595
x: 0.480634, y: 0.479569, z: 0.837133
x: 0.480634, y: 0.479569, z: 0.837133
x: 0.480641, y: 0.479836, z: 0.836671
x: 0.480641, y: 0.479836, z: 0.836671
x: 0.480641, y: 0.479836, z: 0.836671
x: 0.480648, y: 0.480103, z: 0.836208
x: 0.480648, y: 0.480103, z: 0.836208
x: 0.480653, y: 0.480369, z: 0.835745
x: 0.480653, y: 0.480369, z: 0.835745
x: 0.480658, y: 0.480636, z: 0.835282
x: 0.480658, y: 0.480636, z: 0.835282
x: 0.480658, y: 0.480636, z: 0.835282
x: 0.480663, y: 0.480903, z: 0.834818
x: 0.480663, y: 0.480903, z: 0.834818
x: 0.480663, y: 0.480903, z: 0.834818
x: 0.480667, y: 0.48117, z: 0.834353
x: 0.480667, y: 0.48117, z: 0.834353
x: 0.480666, y: 0.48144, z: 0.83389
x: 0.480675, y: 0.481431, z: 0.833892
x: 0.480674, y: 0.481701, z: 0.833428
x: 0.480683, y: 0.481692, z: 0.83343
x: 0.480681, y: 0.481962, z: 0.832966
x: 0.48069, y: 0.481953, z: 0.832968
x: 0.480687, y: 0.482223, z: 0.832503
x: 0.480696, y: 0.482215, z: 0.832506
x: 0.480692, y: 0.482217, z: 0.832507
x: 0.480702, y: 0.482476, z: 0.832043
x: 0.480698, y: 0.482478, z: 0.832044
x: 0.480707, y: 0.482737, z: 0.831579
x: 0.4807, y: 0.482742, z: 0.831581
x: 0.480712, y: 0.482997, z: 0.831115
x: 0.480704, y: 0.483003, z: 0.831117
x: 0.480716, y: 0.483258, z: 0.830651
x: 0.480705, y: 0.483267, z: 0.830653
x: 0.480719, y: 0.483519, z: 0.830186
x: 0.480708, y: 0.483528, z: 0.830188
x: 0.480722, y: 0.48378, z: 0.829721
x: 0.480707, y: 0.483792, z: 0.829724
x: 0.480724, y: 0.484041, z: 0.829255
x: 0.480709, y: 0.484052, z: 0.829258
x: 0.480722, y: 0.484304, z: 0.82879
x: 0.480726, y: 0.484302, z: 0.828789
x: 0.480723, y: 0.484565, z: 0.828323
x: 0.480727, y: 0.484562, z: 0.828322
x: 0.480723, y: 0.484826, z: 0.827856
x: 0.48072, y: 0.484829, z: 0.827857
x: 0.480723, y: 0.485087, z: 0.827389
x: 0.480719, y: 0.485089, z: 0.827389
x: 0.480719, y: 0.48535, z: 0.826922
x: 0.480719, y: 0.48535, z: 0.826921
x: 0.480717, y: 0.48561, z: 0.826453
x: 0.480724, y: 0.485603, z: 0.826457
x: 0.480722, y: 0.485863, z: 0.825989
x: 0.480729, y: 0.485856, z: 0.825993
x: 0.480727, y: 0.486116, z: 0.825524
x: 0.480734, y: 0.486108, z: 0.825527
x: 0.480727, y: 0.486371, z: 0.825059
x: 0.480738, y: 0.486361, z: 0.825062
x: 0.48073, y: 0.486624, z: 0.824593
x: 0.480741, y: 0.486614, z: 0.824596
x: 0.480737, y: 0.486617, z: 0.824597
x: 0.480744, y: 0.486866, z: 0.82413
x: 0.48074, y: 0.486869, z: 0.82413
x: 0.480746, y: 0.487119, z: 0.823663
x: 0.480742, y: 0.487122, z: 0.823663
x: 0.480747, y: 0.487371, z: 0.823195
x: 0.480743, y: 0.487374, z: 0.823196
x: 0.480748, y: 0.487624, z: 0.822728
x: 0.480744, y: 0.487627, z: 0.822728
x: 0.480748, y: 0.487876, z: 0.82226
x: 0.480744, y: 0.487879, z: 0.82226
x: 0.480741, y: 0.487882, z: 0.822261
x: 0.480744, y: 0.488131, z: 0.821792
x: 0.48074, y: 0.488134, z: 0.821792
x: 0.480739, y: 0.488386, z: 0.821324
x: 0.480739, y: 0.488387, z: 0.821323
x: 0.480738, y: 0.488639, z: 0.820854
x: 0.480734, y: 0.488642, z: 0.820855
x: 0.480738, y: 0.488639, z: 0.820854
x: 0.480732, y: 0.488894, z: 0.820385
x: 0.480736, y: 0.488891, z: 0.820384
x: 0.480732, y: 0.488894, z: 0.820385
x: 0.480733, y: 0.489143, z: 0.819914
x: 0.480729, y: 0.489146, z: 0.819914
x: 0.480729, y: 0.489395, z: 0.819443
x: 0.480722, y: 0.489401, z: 0.819444
x: 0.480732, y: 0.48964, z: 0.818975
x: 0.480725, y: 0.489646, z: 0.818977
x: 0.480734, y: 0.489885, z: 0.818507
x: 0.48073, y: 0.489888, z: 0.818508
x: 0.480735, y: 0.49013, z: 0.818038
x: 0.480732, y: 0.490133, z: 0.818039
x: 0.480732, y: 0.490378, z: 0.81757
x: 0.480736, y: 0.490375, z: 0.817569
x: 0.480733, y: 0.490623, z: 0.817101
x: 0.480733, y: 0.490623, z: 0.817101
x: 0.480732, y: 0.490868, z: 0.816631
x: 0.480732, y: 0.490868, z: 0.816631
x: 0.480728, y: 0.491115, z: 0.816162
x: 0.480731, y: 0.491112, z: 0.816161
x: 0.480726, y: 0.49136, z: 0.815691
x: 0.48073, y: 0.491357, z: 0.81569
x: 0.48072, y: 0.491607, z: 0.815221
x: 0.480724, y: 0.491604, z: 0.81522
x: 0.480717, y: 0.491852, z: 0.81475
x: 0.480721, y: 0.491849, z: 0.814749
x: 0.480717, y: 0.491852, z: 0.814749
x: 0.480714, y: 0.492096, z: 0.814278
x: 0.480714, y: 0.492096, z: 0.814277
x: 0.480706, y: 0.492343, z: 0.813807
x: 0.48071, y: 0.492341, z: 0.813805
x: 0.480701, y: 0.492588, z: 0.813334
x: 0.480701, y: 0.492588, z: 0.813333
x: 0.480705, y: 0.492585, z: 0.813332
x: 0.480696, y: 0.492832, z: 0.81286
x: 0.480692, y: 0.492835, z: 0.812861
x: 0.4807, y: 0.492829, z: 0.812859
x: 0.480686, y: 0.493079, z: 0.812387
x: 0.48069, y: 0.493076, z: 0.812386
x: 0.480694, y: 0.493074, z: 0.812385
x: 0.480687, y: 0.493316, z: 0.811917
x: 0.480691, y: 0.493313, z: 0.811916
x: 0.480688, y: 0.493552, z: 0.811446
x: 0.480688, y: 0.493552, z: 0.811446
x: 0.480691, y: 0.493549, z: 0.811445
x: 0.480687, y: 0.493788, z: 0.810975
x: 0.480691, y: 0.493786, z: 0.810974
x: 0.480691, y: 0.493786, z: 0.810974
x: 0.480687, y: 0.494025, z: 0.810503
x: 0.48069, y: 0.494022, z: 0.810502
x: 0.48069, y: 0.494022, z: 0.810502
x: 0.480685, y: 0.494261, z: 0.810031
x: 0.480689, y: 0.494258, z: 0.81003
x: 0.480689, y: 0.494258, z: 0.81003
x: 0.480683, y: 0.494497, z: 0.809559
x: 0.480687, y: 0.494494, z: 0.809558
x: 0.480687, y: 0.494494, z: 0.809558
x: 0.480681, y: 0.494733, z: 0.809086
x: 0.480684, y: 0.49473, z: 0.809085
x: 0.480684, y: 0.49473, z: 0.809085
x: 0.480677, y: 0.494969, z: 0.808613
x: 0.480681, y: 0.494966, z: 0.808611
x: 0.480681, y: 0.494966, z: 0.808611
x: 0.480674, y: 0.495205, z: 0.808139
x: 0.480677, y: 0.495202, z: 0.808138
x: 0.480677, y: 0.495202, z: 0.808138
x: 0.480669, y: 0.495441, z: 0.807665
x: 0.480673, y: 0.495438, z: 0.807663
x: 0.480673, y: 0.495438, z: 0.807663
x: 0.480664, y: 0.495677, z: 0.80719
x: 0.480668, y: 0.495674, z: 0.807189
x: 0.480668, y: 0.495674, z: 0.807189
x: 0.480659, y: 0.495912, z: 0.806715
x: 0.480662, y: 0.495909, z: 0.806714
x: 0.480666, y: 0.495906, z: 0.806716
x: 0.480656, y: 0.496144, z: 0.806242
x: 0.48066, y: 0.496141, z: 0.806241
x: 0.480664, y: 0.496137, z: 0.806243
x: 0.480653, y: 0.496376, z: 0.805768
x: 0.480657, y: 0.496373, z: 0.805767
x: 0.480661, y: 0.496369, z: 0.805769
x: 0.48065, y: 0.496607, z: 0.805294
x: 0.480653, y: 0.496605, z: 0.805293
x: 0.480657, y: 0.496601, z: 0.805295
x: 0.480645, y: 0.496839, z: 0.804819
x: 0.480649, y: 0.496836, z: 0.804818
x: 0.480653, y: 0.496832, z: 0.80482
x: 0.480641, y: 0.49707, z: 0.804345
x: 0.480644, y: 0.497068, z: 0.804343
x: 0.480648, y: 0.497064, z: 0.804345
x: 0.480635, y: 0.497302, z: 0.803869
x: 0.480639, y: 0.497299, z: 0.803868
x: 0.480643, y: 0.497295, z: 0.80387
x: 0.480629, y: 0.497533, z: 0.803393
x: 0.480633, y: 0.49753, z: 0.803392
x: 0.480637, y: 0.497526, z: 0.803394
x: 0.480622, y: 0.497764, z: 0.802917
x: 0.480626, y: 0.497761, z: 0.802916
x: 0.48063, y: 0.497758, z: 0.802918
x: 0.480615, y: 0.497995, z: 0.802441
x: 0.480619, y: 0.497993, z: 0.80244
x: 0.480623, y: 0.497989, z: 0.802442
x: 0.480607, y: 0.498227, z: 0.801964
x: 0.480611, y: 0.498224, z: 0.801963
x: 0.480615, y: 0.49822, z: 0.801965
x: 0.480599, y: 0.498457, z: 0.801487
x: 0.480606, y: 0.498451, z: 0.801487
x: 0.480606, y: 0.498451, z: 0.801487
x: 0.480595, y: 0.498683, z: 0.801011
x: 0.480603, y: 0.498676, z: 0.801012
x: 0.480603, y: 0.498676, z: 0.801012
x: 0.480591, y: 0.498908, z: 0.800536
x: 0.480595, y: 0.498904, z: 0.800538
x: 0.480587, y: 0.499133, z: 0.80006
x: 0.480591, y: 0.499129, z: 0.800062
x: 0.480578, y: 0.499361, z: 0.799585
x: 0.480586, y: 0.499354, z: 0.799585
x: 0.480572, y: 0.499586, z: 0.799108
x: 0.48058, y: 0.499579, z: 0.799108
x: 0.480566, y: 0.49981, z: 0.798631
x: 0.480574, y: 0.499804, z: 0.798631
x: 0.480559, y: 0.500035, z: 0.798153
x: 0.480567, y: 0.500029, z: 0.798154
x: 0.480551, y: 0.50026, z: 0.797675
x: 0.480559, y: 0.500253, z: 0.797676
x: 0.480543, y: 0.500484, z: 0.797197
x: 0.480543, y: 0.500484, z: 0.797197
x: 0.480534, y: 0.500709, z: 0.796719
x: 0.480534, y: 0.500709, z: 0.796719
x: 0.480531, y: 0.500712, z: 0.796719
x: 0.480525, y: 0.500933, z: 0.79624
x: 0.480521, y: 0.500936, z: 0.79624
x: 0.480521, y: 0.500936, z: 0.79624
x: 0.480515, y: 0.501157, z: 0.79576
x: 0.480511, y: 0.50116, z: 0.795761
x: 0.480511, y: 0.50116, z: 0.795761
x: 0.480504, y: 0.501382, z: 0.79528
x: 0.480501, y: 0.501384, z: 0.795281
x: 0.480501, y: 0.501384, z: 0.795281
x: 0.480493, y: 0.501606, z: 0.7948
x: 0.480489, y: 0.501608, z: 0.794801
x: 0.480489, y: 0.501608, z: 0.794801
x: 0.480488, y: 0.501823, z: 0.794322
x: 0.480484, y: 0.501826, z: 0.794323
x: 0.480484, y: 0.501826, z: 0.794323
x: 0.480482, y: 0.502041, z: 0.793844
x: 0.480478, y: 0.502043, z: 0.793845
x: 0.480475, y: 0.502046, z: 0.793846
x: 0.480476, y: 0.502258, z: 0.793366
x: 0.480472, y: 0.502261, z: 0.793367
x: 0.480469, y: 0.502475, z: 0.792887
x: 0.480469, y: 0.502475, z: 0.792887
x: 0.480461, y: 0.502692, z: 0.792408
x: 0.480461, y: 0.502692, z: 0.792408
x: 0.480453, y: 0.502909, z: 0.791928
x: 0.480453, y: 0.502909, z: 0.791928
x: 0.480453, y: 0.502909, z: 0.791928
x: 0.480444, y: 0.503126, z: 0.791448
x: 0.480444, y: 0.503126, z: 0.791448
x: 0.480444, y: 0.503126, z: 0.791448
x: 0.480435, y: 0.503343, z: 0.790968
x: 0.480435, y: 0.503343, z: 0.790968
x: 0.480435, y: 0.503343, z: 0.790968
x: 0.480425, y: 0.50356, z: 0.790487
x: 0.480425, y: 0.503559, z: 0.790487
x: 0.480425, y: 0.503559, z: 0.790487
x: 0.480414, y: 0.503776, z: 0.790006
x: 0.480414, y: 0.503776, z: 0.790006
x: 0.480414, y: 0.503776, z: 0.790006
x: 0.480403, y: 0.503993, z: 0.789524
x: 0.480403, y: 0.503993, z: 0.789524
x: 0.480403, y: 0.503993, z: 0.789524
x: 0.480391, y: 0.504209, z: 0.789042
x: 0.480391, y: 0.504209, z: 0.789042
x: 0.480379, y: 0.504425, z: 0.78856
x: 0.480379, y: 0.504425, z: 0.78856
x: 0.480384, y: 0.50442, z: 0.788562
x: 0.480371, y: 0.504636, z: 0.78808
x: 0.480371, y: 0.504636, z: 0.78808
x: 0.480377, y: 0.504631, z: 0.788082
x: 0.480363, y: 0.504847, z: 0.787599
x: 0.480369, y: 0.504842, z: 0.787601
x: 0.480355, y: 0.505058, z: 0.787118
x: 0.480355, y: 0.505058, z: 0.787118
x: 0.48036, y: 0.505053, z: 0.78712
x: 0.480345, y: 0.505269, z: 0.786636
x: 0.480345, y: 0.505269, z: 0.786636
x: 0.480351, y: 0.505263, z: 0.786639
x: 0.480335, y: 0.505479, z: 0.786155
x: 0.480335, y: 0.505479, z: 0.786155
x: 0.480341, y: 0.505474, z: 0.786157
x: 0.480325, y: 0.50569, z: 0.785672
x: 0.480325, y: 0.50569, z: 0.785672
x: 0.48033, y: 0.505684, z: 0.785675
x: 0.480314, y: 0.5059, z: 0.78519
x: 0.480314, y: 0.5059, z: 0.78519
x: 0.480319, y: 0.505895, z: 0.785192
x: 0.480302, y: 0.50611, z: 0.784707
x: 0.480302, y: 0.50611, z: 0.784707
x: 0.480307, y: 0.506105, z: 0.784709
x: 0.48029, y: 0.50632, z: 0.784224
x: 0.48029, y: 0.50632, z: 0.784224
x: 0.480295, y: 0.506315, z: 0.784226
x: 0.480277, y: 0.50653, z: 0.78374
x: 0.480277, y: 0.50653, z: 0.78374
x: 0.480282, y: 0.506525, z: 0.783742
x: 0.480263, y: 0.50674, z: 0.783256
x: 0.480263, y: 0.50674, z: 0.783256
x: 0.480269, y: 0.506735, z: 0.783258
x: 0.480249, y: 0.50695, z: 0.782772
x: 0.480255, y: 0.506944, z: 0.782774
x: 0.48026, y: 0.506939, z: 0.782776
x: 0.48024, y: 0.507154, z: 0.782289
x: 0.480246, y: 0.507148, z: 0.782291
x: 0.480252, y: 0.507143, z: 0.782294
x: 0.480231, y: 0.507358, z: 0.781806
x: 0.480237, y: 0.507352, z: 0.781809
x: 0.480242, y: 0.507347, z: 0.781811
x: 0.480221, y: 0.507562, z: 0.781323
x: 0.480226, y: 0.507556, z: 0.781325
x: 0.480232, y: 0.507551, z: 0.781328
x: 0.48021, y: 0.507766, z: 0.78084
x: 0.480216, y: 0.50776, z: 0.780842
x: 0.480222, y: 0.507755, z: 0.780844
x: 0.480199, y: 0.507969, z: 0.780356
x: 0.480205, y: 0.507964, z: 0.780358
x: 0.48021, y: 0.507958, z: 0.78036
x: 0.480187, y: 0.508173, z: 0.779871
x: 0.480193, y: 0.508167, z: 0.779874
x: 0.480199, y: 0.508162, z: 0.779876
x: 0.480174, y: 0.508376, z: 0.779387
x: 0.48018, y: 0.50837, z: 0.779389
x: 0.480186, y: 0.508365, z: 0.779391
x: 0.480161, y: 0.508579, z: 0.778902
x: 0.480167, y: 0.508574, z: 0.778904
x: 0.480173, y: 0.508568, z: 0.778907
x: 0.480148, y: 0.508782, z: 0.778417
x: 0.480154, y: 0.508777, z: 0.778419
x: 0.480159, y: 0.508771, z: 0.778421
x: 0.480133, y: 0.508985, z: 0.777931
x: 0.48014, y: 0.50898, z: 0.777934
x: 0.480145, y: 0.508974, z: 0.777936
x: 0.480125, y: 0.509183, z: 0.777448
x: 0.480125, y: 0.509183, z: 0.777448
x: 0.480136, y: 0.509173, z: 0.777452
x: 0.480114, y: 0.509381, z: 0.776963
x: 0.480114, y: 0.509381, z: 0.776963
x: 0.480125, y: 0.509371, z: 0.776967
x: 0.480104, y: 0.509579, z: 0.776478
x: 0.480104, y: 0.509579, z: 0.776478
x: 0.480115, y: 0.509568, z: 0.776482
x: 0.480092, y: 0.509776, z: 0.775993
x: 0.480092, y: 0.509776, z: 0.775993
x: 0.480103, y: 0.509766, z: 0.775997
x: 0.48008, y: 0.509974, z: 0.775507
x: 0.48008, y: 0.509974, z: 0.775507
x: 0.480091, y: 0.509964, z: 0.775511
x: 0.480067, y: 0.510171, z: 0.775021
x: 0.480067, y: 0.510171, z: 0.775021
x: 0.480079, y: 0.510161, z: 0.775025
x: 0.480054, y: 0.510369, z: 0.774535
x: 0.480054, y: 0.510369, z: 0.774535
x: 0.480065, y: 0.510359, z: 0.774539
x: 0.48004, y: 0.510566, z: 0.774048
x: 0.480052, y: 0.510556, z: 0.774052
x: 0.480052, y: 0.510556, z: 0.774052
x: 0.480037, y: 0.510753, z: 0.773565
x: 0.480037, y: 0.510753, z: 0.773565
x: 0.480037, y: 0.510753, z: 0.773565
x: 0.480022, y: 0.51095, z: 0.773078
x: 0.480022, y: 0.51095, z: 0.773078
x: 0.480006, y: 0.511147, z: 0.772591
x: 0.480006, y: 0.511147, z: 0.772591
x: 0.480006, y: 0.511147, z: 0.772591
x: 0.47999, y: 0.511343, z: 0.772103
x: 0.47999, y: 0.511343, z: 0.772103
x: 0.479973, y: 0.51154, z: 0.771614
x: 0.479973, y: 0.51154, z: 0.771614
x: 0.47998, y: 0.511534, z: 0.771616
x: 0.479962, y: 0.511731, z: 0.771128
x: 0.479968, y: 0.511725, z: 0.77113
x: 0.47995, y: 0.511922, z: 0.770641
x: 0.479956, y: 0.511916, z: 0.770643
x: 0.479956, y: 0.511916, z: 0.770643
x: 0.479938, y: 0.512112, z: 0.770154
x: 0.479944, y: 0.512107, z: 0.770156
x: 0.479925, y: 0.512303, z: 0.769666
x: 0.479925, y: 0.512303, z: 0.769666
x: 0.479931, y: 0.512297, z: 0.769668
x: 0.479911, y: 0.512493, z: 0.769178
x: 0.479911, y: 0.512493, z: 0.769179
x: 0.479917, y: 0.512487, z: 0.769181
x: 0.479897, y: 0.512683, z: 0.76869
x: 0.479903, y: 0.512678, z: 0.768692
x: 0.479882, y: 0.512873, z: 0.768202
x: 0.479888, y: 0.512868, z: 0.768204
x: 0.479866, y: 0.513063, z: 0.767713
x: 0.479872, y: 0.513058, z: 0.767715
x: 0.47985, y: 0.513253, z: 0.767224
x: 0.47985, y: 0.513253, z: 0.767224
x: 0.479856, y: 0.513247, z: 0.767226
x: 0.479833, y: 0.513443, z: 0.766734
x: 0.479833, y: 0.513443, z: 0.766735
x: 0.479816, y: 0.513632, z: 0.766245
x: 0.479816, y: 0.513632, z: 0.766245
x: 0.479798, y: 0.513821, z: 0.765755
x: 0.479798, y: 0.513821, z: 0.765755
x: 0.47978, y: 0.514011, z: 0.765264
x: 0.47978, y: 0.514011, z: 0.765264
x: 0.479761, y: 0.5142, z: 0.764774
x: 0.479761, y: 0.5142, z: 0.764774
x: 0.479761, y: 0.5142, z: 0.764774
x: 0.479749, y: 0.514381, z: 0.764285
x: 0.479749, y: 0.514381, z: 0.764285
x: 0.479737, y: 0.514563, z: 0.763796
x: 0.479737, y: 0.514563, z: 0.763796
x: 0.479737, y: 0.514562, z: 0.763796
x: 0.479725, y: 0.514744, z: 0.763307
x: 0.479725, y: 0.514744, z: 0.763307
x: 0.479711, y: 0.514925, z: 0.762818
x: 0.479711, y: 0.514925, z: 0.762818
x: 0.479698, y: 0.515106, z: 0.762328
x: 0.479698, y: 0.515106, z: 0.762328
x: 0.479683, y: 0.515286, z: 0.761838
x: 0.479683, y: 0.515286, z: 0.761838
x: 0.479668, y: 0.515467, z: 0.761348
x: 0.479668, y: 0.515467, z: 0.761348
x: 0.479668, y: 0.515467, z: 0.761348
