x: 0, y: 0, z: 0
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.473636, y: 0.416798, z: 0.92824
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.474316, y: 0.4205, z: 0.923695
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475024, y: 0.424136, z: 0.919091
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.475673, y: 0.428163, z: 0.914013
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.476328, y: 0.431699, z: 0.909364
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477141, y: 0.436922, z: 0.902459
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.477819, y: 0.441719, z: 0.895995
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.478513, y: 0.447075, z: 0.888586
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479111, y: 0.452351, z: 0.881106
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479495, y: 0.456, z: 0.875806
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.479843, y: 0.459577, z: 0.870501
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480144, y: 0.462819, z: 0.865573
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480471, y: 0.467496, z: 0.858347
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.480726, y: 0.471774, z: 0.851543
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.4809, y: 0.475125, z: 0.846076
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.481032, y: 0.478141, z: 0.841047
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.48116, y: 0.481897, z: 0.834597
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
x: 0.481232, y: 0.486096, z: 0.827176
